CensusTract,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lalowihalf,lawhitehalf,lablackhalf,laasianhalf,lanhopihalf,laaianhalf,laomultirhalf,lahisphalf,lahunvhalf,lasnaphalf,lapop1,lalowi1,lawhite1,lablack1,laasian1,lanhopi1,laaian1,laomultir1,lahisp1,lahunv1,lasnap1,lapop10,lalowi10,lawhite10,lablack10,laasian10,lanhopi10,laaian10,laomultir10,lahisp10,lahunv10,lasnap10,lapop20,lalowi20,lawhite20,lablack20,laasian20,lanhopi20,laaian20,laomultir20,lahisp20,lahunv20,lasnap20,TractLOWI,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
6001404501,Alameda,1,1677,688,0,0,0.0,0,0,0,0,0,0,2.7,177500,0,0,0,0,0,0,0,0,0.0,354.6671712,0.0,0.0,12.02607092,0.0,354.6671712,12.02607092,260.7484348,19.71171612,43.38679212,0.224244008,0.144199356,30.45179443,24.05932653,3.754559947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,1278,73,198,1,1,126,97,18,0
6001404502,Alameda,1,5784,2443,0,6,0.0010373,0,0,0,0,0,0,2.9,148205,1,1,1,1,1,0,0,0,739.0344627,3470.31971,739.0344627,75.04040253,347.8718952,75.04040253,3470.31971,347.8718952,2624.12799,259.359452,287.8044196,1.796377106,11.63777033,285.5936965,207.9838734,2.626451127,25.21375175,739.0344627,75.04040253,525.1582692,79.00339026,71.53604514,0.706024189,0.921086716,61.70964562,42.4560221,0.0,5.508493059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540,4368,370,559,6,22,459,347,13,41
6001404600,Alameda,1,4353,1800,0,0,0.0,0,0,0,0,0,0,3.3,162622,1,1,1,1,1,0,0,0,1540.460197,4149.413449,1540.460197,86.62962932,230.6614484,86.62962932,4149.413449,230.6614484,3177.70534,256.2340361,426.6108469,6.889540167,5.155055533,276.8186419,228.4733519,35.77858485,9.435189186,1540.460197,86.62962932,1190.055512,94.89464789,164.7626153,1.300368488,0.733425063,88.71362236,85.46239426,12.97101287,3.57426351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247,3326,261,450,7,6,303,239,42,10
6001404700,Alameda,1,1954,810,0,1,0.0005118,0,0,0,0,0,0,2.2,153839,0,1,0,1,0,0,0,0,0.0,1919.004368,0.0,0.0,91.37204893,0.0,1919.004368,91.37204893,1445.126021,154.8453798,184.4776041,0.0,6.000000026,128.5553715,115.3761084,22.55386908,3.976331072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,1473,159,186,0,6,130,117,23,4
6001404800,Alameda,1,2684,1216,0,2,0.0007452,0,0,0,0,0,0,11.4,78884,0,1,0,1,0,0,0,0,0.0,836.326016,0.0,0.0,265.4285279,0.0,836.326016,265.4285279,578.461131,84.98031721,93.09569599,8.864250902,5.611949653,65.3126619,66.33366238,77.75191828,5.545460872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007,1340,549,460,10,30,295,308,266,19
6001404900,Alameda,1,4129,1885,0,0,0.0,0,0,0,0,0,0,6.2,96483,0,1,0,1,0,0,0,0,0.0,804.8446669,0.0,0.0,130.1858764,0.0,804.8446669,130.1858764,509.5517906,79.23086372,141.4006592,1.982041118,0.151908189,72.5274066,79.77421423,8.597754528,5.110409205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018,2419,481,827,5,15,382,399,170,29
6001405000,Alameda,1,3136,1458,0,2,0.0006378,0,0,0,0,1,0,4.2,151250,0,1,0,1,0,0,0,1,0.0,2833.908589,0.0,0.0,458.7387928,0.0,2833.908589,458.7387928,2008.146473,257.8971598,336.3803716,0.999999989,9.977764729,220.5068072,201.1763013,105.7759144,32.26091131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582,2185,307,381,1,10,252,229,109,37
6001405100,Alameda,1,4197,1579,0,0,0.0,0,0,0,0,0,0,1.5,199917,0,1,0,1,0,0,0,0,0.0,3308.010613,0.0,0.0,79.456672,0.0,3308.010613,79.456672,2378.730789,376.7925944,312.2450061,2.845931989,5.000000067,232.396295,182.4342724,12.64596448,22.37791963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,2983,508,392,7,6,301,226,26,28
6001405200,Alameda,1,4597,2398,0,12,0.0026104,0,0,0,0,0,1,6.3,67750,0,0,0,0,0,0,0,0,0.0,20.87868232,0.0,0.0,6.593268007,0.0,20.87868232,6.593268007,8.925238349,3.745412428,5.498584218,0.0,0.159379256,2.550068092,1.912551083,1.693921626,0.444600412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003,1940,724,1431,16,20,466,434,169,85
6001405301,Alameda,1,2603,1477,0,1,0.0003842,0,0,0,0,0,1,8.9,63056,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581,1205,625,384,4,19,366,369,271,80
6001405302,Alameda,1,2530,1406,0,0,0.0,0,0,0,0,0,1,31.9,36179,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430,711,507,961,5,16,330,370,554,81
6001405401,Alameda,1,3957,1570,0,32,0.0080869,0,0,0,0,0,1,29.8,36250,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506,674,800,1748,15,38,682,829,477,272
6001405402,Alameda,1,3114,1098,0,94,0.0301863,0,0,0,0,0,1,29.2,28987,0,0,0,0,0,0,0,0,0.0,123.6114502,0.0,0.0,85.86473083,0.0,123.6114502,85.86473083,19.64182854,67.09577942,16.76661682,0.0,0.0,20.10722733,25.85581017,15.74066567,12.39312977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1892,416,734,1430,4,11,519,615,229,218
6001405500,Alameda,1,3643,1485,0,14,0.003843,0,1,0,1,1,1,21.5,44148,0,1,0,1,0,0,0,1,0.0,2393.962357,0.0,0.0,1229.630078,0.0,2393.962357,1229.630078,373.2078274,513.8320749,1194.810237,6.927743041,8.868577361,296.31589,243.5775175,206.127183,177.78585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945,652,763,1718,9,17,484,449,356,296
6001405600,Alameda,1,3137,1353,0,0,0.0,0,1,0,1,1,1,11.1,59665,0,1,0,1,0,0,0,1,0.0,3094.657875,0.0,0.0,1104.064341,0.0,3094.657875,1104.064341,769.1964137,719.1971838,1185.452036,2.999999985,16.93173158,400.8804991,406.279691,138.718549,74.26475874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1143,778,725,1208,3,17,406,410,150,79
6001405700,Alameda,1,3243,1279,0,15,0.0046253,0,1,0,1,1,1,18.2,48295,0,1,0,1,0,0,0,1,0.0,2414.050561,0.0,0.0,1113.42357,0.0,2414.050561,1113.42357,376.7420938,791.1305243,846.2447388,3.802600682,16.94082528,379.1897907,397.5906034,154.1002631,179.8380216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1546,475,1077,1162,10,19,500,559,208,232
6001405800,Alameda,1,3965,1223,0,0,0.0,0,1,0,1,1,1,32.4,50615,0,1,0,1,0,0,0,1,0.0,3440.641691,0.0,0.0,1583.639678,0.0,3440.641691,1583.639678,353.8606907,657.2062037,1868.84425,17.3262879,20.0159289,523.3883198,641.3521709,167.0668827,237.6543458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1871,412,793,2110,21,27,602,729,237,295
6001405901,Alameda,1,3910,1064,0,29,0.0074169,0,1,0,1,1,1,42.6,30735,0,1,0,1,0,0,0,1,0.0,3558.226465,0.0,0.0,2254.905811,0.0,3558.226465,2254.905811,569.6265598,493.7659285,1439.231952,47.00582289,33.33648129,975.2597375,1397.312119,121.9753296,226.7967402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2518,633,550,1548,48,43,1088,1564,124,224
6001405902,Alameda,1,3035,891,0,5,0.0016474,0,1,0,0,0,1,31.0,40216,0,1,0,1,0,0,0,0,0.0,1717.156601,0.0,0.0,977.000869,0.0,1717.156601,977.000869,205.1172584,299.4014743,934.1722713,3.0,7.365143642,268.1004569,347.7890964,93.87114785,120.8602866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1916,422,444,1643,3,25,498,704,162,217
6001406000,Alameda,1,3450,1519,0,6,0.0017391,0,0,0,0,0,1,43.1,19813,0,0,0,0,0,0,0,0,0.0,126.0413463,0.0,0.0,82.75990696,0.0,126.0413463,82.75990696,81.71884488,11.90396221,15.39212658,0.0,3.041913468,13.98449967,16.30737179,17.04685389,10.62234711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2215,752,447,1623,8,27,593,734,499,198
6001406100,Alameda,1,4381,1462,0,44,0.0100434,0,0,0,0,0,1,17.7,60488,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1983,1598,499,540,19,56,1669,2529,312,266
6001406201,Alameda,1,4649,1300,0,47,0.0101097,0,1,0,0,0,1,31.3,32214,0,1,0,1,0,0,0,0,0.0,996.8116017,0.0,0.0,460.7832346,0.0,996.8116017,460.7832346,136.2029831,227.7236765,404.1019176,11.53021812,6.429736227,210.8230665,324.6279721,68.06773165,53.63398485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2509,783,769,1409,27,68,1593,2285,368,252
6001406202,Alameda,1,4718,1294,0,231,0.0489614,0,0,0,0,0,1,36.1,30984,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3077,1195,599,675,20,143,2086,3092,438,331
6001406300,Alameda,1,4113,1211,0,47,0.0114272,0,0,0,0,0,1,30.7,38421,0,0,0,0,0,0,0,0,0.0,255.4377094,0.0,0.0,153.7160563,0.0,255.4377094,153.7160563,32.93665111,59.6687228,111.4050988,3.560460731,2.701525159,45.16525372,69.39416677,2.477109825,16.24424879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2674,859,777,1409,32,72,964,1574,246,313
6001406400,Alameda,1,2145,710,0,314,0.146387,0,0,0,0,0,1,19.3,62500,0,0,0,0,0,0,0,0,0.0,0.272216991,0.0,0.0,0.120258521,0.0,0.272216991,0.120258521,0.081362996,0.052685201,0.121761059,0.0,0.003281549,0.013126197,0.014766972,0.030449654,0.017370668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949,618,604,570,15,30,308,372,155,110
6001406500,Alameda,1,5930,1854,0,74,0.0124789,0,0,0,0,0,1,22.7,42872,0,0,0,0,0,0,0,0,0.0,70.47851968,0.0,0.0,33.55758619,0.0,70.47851968,33.55758619,11.10782433,5.05424118,37.44043434,0.0,0.052324232,16.82369518,26.4328146,4.887595117,2.510342114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2951,1437,1206,1436,37,82,1732,2608,335,223
6001406601,Alameda,1,4596,1680,0,9,0.0019582,0,1,0,1,1,1,18.8,57525,0,1,0,1,0,0,0,1,0.0,2038.467364,0.0,0.0,928.6662648,0.0,2038.467364,928.6662648,401.4160841,521.9107932,696.523205,15.19021416,15.63804883,387.7890297,542.7910141,113.3820771,138.3046687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2369,908,1292,1542,18,38,798,1074,295,347
6001406602,Alameda,1,2493,881,0,33,0.0132371,0,0,0,0,0,1,19.1,56958,0,0,0,0,0,0,0,0,0.0,6.903664112,0.0,0.0,4.813732624,0.0,6.903664112,4.813732624,0.942791164,2.402596712,1.76393187,0.0,0.030412618,1.76393187,2.402596712,0.249683022,0.172271684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238,497,668,709,1,31,587,739,127,73
6001406700,Alameda,1,5048,2218,0,40,0.0079239,0,0,0,0,0,0,7.5,112544,0,1,0,1,0,0,0,0,0.0,2616.054856,0.0,0.0,275.6980113,0.0,2616.054856,275.6980113,1628.532329,273.2972491,463.7914016,13.09002967,17.70765237,219.6361838,210.4069645,48.32780048,37.86381727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026,2694,700,1112,30,37,475,442,263,74
6001406800,Alameda,1,3428,1370,0,6,0.0017503,0,0,0,0,0,0,6.4,97734,0,0,0,0,0,0,0,0,0.0,86.59265959,0.0,0.0,4.906099685,0.0,86.59265959,4.906099685,51.31147158,17.64850342,14.07089293,0.0,0.0,3.561789513,2.671342134,0.0,1.710913131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496,1542,536,997,20,19,314,380,46,72
6001406900,Alameda,1,3719,1488,0,8,0.0021511,0,0,0,0,0,0,14.8,88194,0,1,0,1,0,0,0,0,0.0,529.5895302,0.0,0.0,184.690631,0.0,529.5895302,184.690631,163.7121478,171.8826321,109.5297107,0.779785595,12.12396536,71.5612921,73.22597235,10.38083494,20.53123059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052,1532,837,852,6,39,453,472,51,136
6001407000,Alameda,1,5885,2005,0,152,0.0258284,0,1,0,1,1,1,22.4,35000,0,1,0,1,0,0,0,1,0.0,4160.087516,0.0,0.0,2226.11655,0.0,4160.087516,2226.11655,835.1739585,1110.305685,1155.499922,21.28653851,41.28991402,996.5315051,1257.438192,218.6164304,145.128394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3086,1174,1528,1885,39,51,1208,1546,333,194
6001407101,Alameda,1,3414,1002,0,0,0.0,0,0,0,0,0,1,37.8,27430,0,0,0,0,0,0,0,0,0.0,6.05552721,0.0,0.0,2.44620347,0.0,6.05552721,2.44620347,1.548029423,1.274847746,0.728484452,0.0,0.0,2.504165411,3.824543476,0.534863412,0.326613158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2777,879,552,634,30,44,1275,1916,147,174
6001407102,Alameda,1,4351,1263,0,6,0.001379,0,1,0,0,0,1,20.3,65313,0,1,0,1,0,0,0,0,0.0,1307.176241,0.0,0.0,452.97287,0.0,1307.176241,452.97287,285.7360528,376.9242679,232.2161027,12.98639905,14.15385793,385.1595773,528.7855825,98.24721863,81.04352631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594,1092,919,872,15,55,1398,2096,197,253
6001407200,Alameda,1,6746,1851,0,135,0.0200119,0,0,0,0,0,1,35.1,35966,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4255,2088,505,711,7,169,3266,5044,358,412
6001407300,Alameda,1,2598,738,0,4,0.0015396,0,1,0,0,0,1,18.8,67679,0,1,0,1,0,0,0,0,0.880939901,1600.606719,0.880939901,0.506689966,767.6682959,0.506689966,1600.606719,767.6682959,424.5512655,270.2675248,155.7220575,3.791498601,19.71036656,726.56401,1064.019018,29.8482792,48.66781195,0.880939901,0.506689966,0.0,0.880939901,0.0,0.0,0.0,0.0,0.0,0.045077335,0.051033761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1275,856,350,222,17,33,1120,1639,58,84
6001407400,Alameda,1,3954,1081,0,51,0.0128983,0,0,0,0,0,1,29.4,38110,0,0,0,0,0,0,0,0,0.0,109.9944143,0.0,0.0,59.66325831,0.0,109.9944143,59.66325831,37.72353685,28.13929451,6.325443894,0.0,0.768188417,37.03795075,65.96476912,5.424751073,7.280964345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2443,913,825,381,19,66,1750,2566,199,267
6001407500,Alameda,1,3931,1196,0,63,0.0160265,0,0,0,0,0,1,38.8,27500,0,0,0,0,0,0,0,0,0.0,11.3797617,0.0,0.0,7.563725471,0.0,11.3797617,7.563725471,3.645943165,2.872561216,0.441932499,0.0,0.22096625,4.198358536,7.623335838,0.93230027,0.872978628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2627,802,1504,250,59,35,1281,1945,333,313
6001407600,Alameda,1,6027,2022,0,53,0.0087938,0,1,0,1,1,1,24.6,59732,0,1,0,1,0,0,0,1,0.0,3999.670623,0.0,0.0,1810.348074,0.0,3999.670623,1810.348074,1018.531022,1634.211151,388.8217861,82.57670784,47.7847907,827.7451558,1206.19917,259.8543308,217.9224738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2572,1401,2216,693,155,74,1488,2097,351,312
6001407700,Alameda,1,4109,1714,0,10,0.0024337,0,0,0,0,0,0,10.8,86442,0,1,0,1,0,0,0,0,0.0,2530.038613,0.0,0.0,512.6141096,0.0,2530.038613,512.6141096,821.9942655,1213.225363,215.3113644,15.76175336,23.79524834,239.9506212,285.277275,61.66572328,62.92659666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090,1133,2127,311,26,35,477,558,83,98
6001407800,Alameda,1,2425,715,0,688,0.2837113,0,0,0,0,0,0,6.2,79773,0,1,0,1,0,0,0,0,0.0,2424.999992,0.0,0.0,804.2703853,0.0,2424.999992,804.2703853,965.9999968,806.0000033,232.9999996,21.99999923,25.0000001,372.9999959,423.9999962,55.13513544,66.14965954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623,966,806,233,22,25,373,424,51,68
6001407900,Alameda,1,2706,1105,0,40,0.014782,0,0,0,0,0,0,5.8,84667,0,1,0,1,0,0,0,0,0.0,2412.359744,0.0,0.0,305.4164694,0.0,2412.359744,305.4164694,1047.608692,585.7493303,443.4472336,3.999999981,10.80961026,320.7448735,324.5547429,67.11646341,31.52162958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346,1219,626,484,5,11,361,354,74,35
6001408000,Alameda,1,2671,996,0,351,0.1314115,0,0,0,0,0,0,6.4,119896,0,1,0,1,0,0,0,0,0.0,780.3159325,0.0,0.0,71.99162284,0.0,780.3159325,71.99162284,523.9991038,74.09668989,115.5101271,2.906810194,1.646019462,62.15718053,50.38657516,13.81713999,10.93393047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229,1490,355,521,16,10,279,257,56,33
